interactor1	interactor2	interactor1_canon	interactor2_canon	query_term1	query_term2	organism	int_type
9606.ENSP00000305682	9606.ENSP00000356001	Q9NYK5	Q9H0U6	RM39_HUMAN	RM18_HUMAN	human	interacts
9606.ENSP00000305682	9606.ENSP00000449884	Q9NYK5	Q9Y6G3	RM39_HUMAN	RM42_HUMAN	human	interacts
9606.ENSP00000305682	9606.ENSP00000312311	Q9NYK5	Q9H2W6	RM39_HUMAN	RM46_HUMAN	human	interacts
9606.ENSP00000305682	9606.ENSP00000403614	Q9NYK5	Q7Z7F7	RM39_HUMAN	RM55_HUMAN	human	interacts
9606.ENSP00000305682	9606.ENSP00000458770	Q9NYK5	O14561	RM39_HUMAN	ACPM_HUMAN	human	interacts
9606.ENSP00000305682	9606.ENSP00000361206	Q9NYK5	Q9NVS2	RM39_HUMAN	RT18A_HUMAN	human	interacts
9606.ENSP00000305682	9606.ENSP00000419740	Q9NYK5	Q96CB9	RM39_HUMAN	NSUN4_HUMAN	human	interacts
9606.ENSP00000305682	9606.ENSP00000306548	Q9NYK5	Q9BYD1	RM39_HUMAN	RM13_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000393388	P26368	P62308	U2AF2_HUMAN	RUXG_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000451291	P26368	Q96HK7	U2AF2_HUMAN	HNRPC_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000356541	P26368	Q9BWJ5	U2AF2_HUMAN	SF3B5_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000360525	P26368	P61326	U2AF2_HUMAN	MGN_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000362110	P26368	Q12874	U2AF2_HUMAN	SF3A3_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000335321	P26368	O75533	U2AF2_HUMAN	SF3B1_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000366604	P26368	Q969H7	U2AF2_HUMAN	SF01_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000326806	P26368	P52298	U2AF2_HUMAN	NCBP2_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000364289	P26368	Q09161	U2AF2_HUMAN	NCBP1_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000342374	P26368	P62316	U2AF2_HUMAN	SMD2_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000424417	P26368	O43660	U2AF2_HUMAN	PLRG1_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000451129	P26368	Q13573	U2AF2_HUMAN	SNW1_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000313829	P26368	Q07666	U2AF2_HUMAN	KHDR1_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000358554	P26368	O75934	U2AF2_HUMAN	SPF27_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000318861	P26368	Q13435	U2AF2_HUMAN	SF3B2_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000436679	P26368	Q9UBU9	U2AF2_HUMAN	NXF1_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000356448	P26368	P12270	U2AF2_HUMAN	TPR_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000472998	P26368	Q9UE45	U2AF2_HUMAN	RU17_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000434359	P26368	Q9UHX1	U2AF2_HUMAN	PUF60_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000400591	P26368	P62304	U2AF2_HUMAN	RUXE_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000360532	P26368	Q99459	U2AF2_HUMAN	CDC5L_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000359804	P26368	Q96AE4	U2AF2_HUMAN	FUBP1_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000412566	P26368	P14678	U2AF2_HUMAN	RSMB_HUMAN	human	interacts
9606.ENSP00000307863	9606.ENSP00000330349	P26368	Q9UJV9	U2AF2_HUMAN	DDX41_HUMAN	human	interacts
9606.ENSP00000347046	9606.ENSP00000367615	O76074	P07741	PDE5A_HUMAN	APT_HUMAN	human	interacts
9606.ENSP00000347046	9606.ENSP00000387123	O76074	P49419	PDE5A_HUMAN	AL7A1_HUMAN	human	interacts
9606.ENSP00000347046	9606.ENSP00000363092	O76074	Q13976	PDE5A_HUMAN	KGP1_HUMAN	human	interacts
9606.ENSP00000347046	9606.ENSP00000426786	O76074	Q02153	PDE5A_HUMAN	GCYB1_HUMAN	human	interacts
9606.ENSP00000294008	9606.ENSP00000354497	Q8IY92	Q9Y2M0	SLX4_HUMAN	FAN1_HUMAN	human	interacts
9606.ENSP00000294008	9606.ENSP00000382628	Q8IY92	Q99708	SLX4_HUMAN	CTIP_HUMAN	human	interacts
9606.ENSP00000294008	9606.ENSP00000300086	Q8IY92	Q9NYB0	SLX4_HUMAN	TE2IP_HUMAN	human	interacts
9606.ENSP00000294008	9606.ENSP00000493712	Q8IY92	Q06609	SLX4_HUMAN	RAD51_HUMAN	human	interacts
9606.ENSP00000294008	9606.ENSP00000317636	Q8IY92	O94762	SLX4_HUMAN	RECQ5_HUMAN	human	interacts
9606.ENSP00000294008	9606.ENSP00000393183	Q8IY92	Q9Y4B6	SLX4_HUMAN	DCAF1_HUMAN	human	interacts
9606.ENSP00000294008	9606.ENSP00000351284	Q8IY92	P43351	SLX4_HUMAN	RAD52_HUMAN	human	interacts
9606.ENSP00000294008	9606.ENSP00000371475	Q8IY92	Q12888	SLX4_HUMAN	TP53B_HUMAN	human	interacts
9606.ENSP00000294008	9606.ENSP00000349823	Q8IY92	Q9NZC9	SLX4_HUMAN	SMAL1_HUMAN	human	interacts
9606.ENSP00000294008	9606.ENSP00000308583	Q8IY92	Q8N2Z9	SLX4_HUMAN	CENPS_HUMAN	human	interacts
9606.ENSP00000294008	9606.ENSP00000418960	Q8IY92	P38398	SLX4_HUMAN	BRCA1_HUMAN	human	interacts
9606.ENSP00000294008	9606.ENSP00000347232	Q8IY92	P54132	SLX4_HUMAN	BLM_HUMAN	human	interacts
9606.ENSP00000294008	9606.ENSP00000300093	Q8IY92	P53350	SLX4_HUMAN	PLK1_HUMAN	human	interacts
9606.ENSP00000294008	9606.ENSP00000348056	Q8IY92	P63279	SLX4_HUMAN	UBC9_HUMAN	human	interacts
9606.ENSP00000294008	9606.ENSP00000355506	Q8IY92	Q9UQ84	SLX4_HUMAN	EXO1_HUMAN	human	interacts
9606.ENSP00000294008	9606.ENSP00000498042	Q8IY92	Q9H816	SLX4_HUMAN	DCR1B_HUMAN	human	interacts
9606.ENSP00000294008	9606.ENSP00000369497	Q8IY92	P51587	SLX4_HUMAN	BRCA2_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000272317	P28066	Q9UPK7	PSA5_HUMAN	RS27A_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000348442	P28066	O00232	PSA5_HUMAN	PSD12_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000396937	P28066	Q9UNM6	PSA5_HUMAN	PSD13_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000483688	P28066	P49720	PSA5_HUMAN	PSB3_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000441543	P28066	Q9UPK7	PSA5_HUMAN	UBC_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000358867	P28066	P08754	PSA5_HUMAN	GNAI3_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000309474	P28066	Q99460	PSA5_HUMAN	PSMD1_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000386541	P28066	O00487	PSA5_HUMAN	PSDE_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000362334	P28066	P49721	PSA5_HUMAN	PSB2_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000428209	P28066	Q15819	PSA5_HUMAN	UB2V2_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000364016	P28066	P28062	PSA5_HUMAN	PSB8_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000478771	P28066	Q9UPK7	PSA5_HUMAN	UBB_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000331901	P28066	P26641	PSA5_HUMAN	EF1G_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000351314	P28066	P40306	PSA5_HUMAN	PSB10_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000310572	P28066	P62195	PSA5_HUMAN	PRS8_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000391211	P28066	P35998	PSA5_HUMAN	PRS7_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000359910	P28066	O14818	PSA5_HUMAN	PSA7_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000481029	P28066	P17980	PSA5_HUMAN	PRS6A_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000418695	P28066	Q15008	PSA5_HUMAN	PSMD6_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000414359	P28066	P25786	PSA5_HUMAN	PSA1_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000388107	P28066	Q9UPK7	PSA5_HUMAN	RL40_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000372155	P28066	Q06323	PSA5_HUMAN	PSME1_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000351777	P28066	P55072	PSA5_HUMAN	TERA_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000290541	P28066	P28070	PSA5_HUMAN	PSB4_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000356421	P28066	Q9Y5K5	PSA5_HUMAN	UCHL5_HUMAN	human	interacts
9606.ENSP00000271308	9606.ENSP00000355325	P28066	Q9TNN9	PSA5_HUMAN	PSB5_HUMAN	human	interacts
9606.ENSP00000477563	9606.ENSP00000497910	Q9TQB3	P61769	HMR1_HUMAN	B2MG_HUMAN	human	interacts
9606.ENSP00000340883	9606.ENSP00000430432	Q12824	Q92769	SNF5_HUMAN	HDAC2_HUMAN	human	interacts
9606.ENSP00000340883	9606.ENSP00000463058	Q12824	Q9Y5S9	SNF5_HUMAN	RBM8A_HUMAN	human	interacts
9606.ENSP00000340883	9606.ENSP00000386593	Q12824	Q9H2T5	SNF5_HUMAN	PB1_HUMAN	human	interacts
9606.ENSP00000340883	9606.ENSP00000461879	Q12824	P24928	SNF5_HUMAN	RPB1_HUMAN	human	interacts
9606.ENSP00000340883	9606.ENSP00000344666	Q12824	Q9BTW3	SNF5_HUMAN	MERL_HUMAN	human	interacts
9606.ENSP00000340883	9606.ENSP00000350708	Q12824	P54727	SNF5_HUMAN	RD23B_HUMAN	human	interacts
9606.ENSP00000340883	9606.ENSP00000352252	Q12824	Q6NXU4	SNF5_HUMAN	H31_HUMAN	human	interacts
9606.ENSP00000340883	9606.ENSP00000419765	Q12824	Q9H8M2	SNF5_HUMAN	BRD9_HUMAN	human	interacts
9606.ENSP00000340883	9606.ENSP00000478887	Q12824	P01106	SNF5_HUMAN	MYC_HUMAN	human	interacts
9606.ENSP00000340883	9606.ENSP00000418960	Q12824	P38398	SNF5_HUMAN	BRCA1_HUMAN	human	interacts
9606.ENSP00000340883	9606.ENSP00000362649	Q12824	Q13547	SNF5_HUMAN		human	interacts
9606.ENSP00000340883	9606.ENSP00000343896	Q12824	P51532	SNF5_HUMAN	SMCA4_HUMAN	human	interacts
9606.ENSP00000340883	9606.ENSP00000494750	Q12824	P60709	SNF5_HUMAN		human	interacts
9606.ENSP00000478887	9606.ENSP00000495360	P01106	P35222	MYC_HUMAN	CTNB1_HUMAN	human	interacts
9606.ENSP00000478887	9606.ENSP00000494750	P01106	P60709	MYC_HUMAN		human	interacts
9606.ENSP00000478887	9606.ENSP00000497069	P01106	P08069	MYC_HUMAN	IGF1R_HUMAN	human	interacts
9606.ENSP00000478887	9606.ENSP00000497733	P01106	P60953	MYC_HUMAN	CDC42_HUMAN	human	interacts
9606.ENSP00000478887	9606.ENSP00000481380	P01106	P20248	MYC_HUMAN	CCNA2_HUMAN	human	interacts
9606.ENSP00000478887	9606.ENSP00000498587	P01106	P46531	MYC_HUMAN	NOTC1_HUMAN	human	interacts
9606.ENSP00000335062	9606.ENSP00000497102	Q15116	Q96P43	PDCD1_HUMAN	CTLA4_HUMAN	human	interacts
9606.ENSP00000335062	9606.ENSP00000370989	Q15116	Q9NZQ7	PDCD1_HUMAN	PD1L1_HUMAN	human	interacts
9606.ENSP00000335062	9606.ENSP00000479032	Q15116	P01594	PDCD1_HUMAN	KV133_HUMAN	human	interacts
9606.ENSP00000335062	9606.ENSP00000398698	Q15116	P01375	PDCD1_HUMAN	TNFA_HUMAN	human	interacts
9606.ENSP00000335062	9606.ENSP00000359663	Q15116	P29965	PDCD1_HUMAN	CD40L_HUMAN	human	interacts
9606.ENSP00000335062	9606.ENSP00000430950	Q15116	P14902	PDCD1_HUMAN	I23O1_HUMAN	human	interacts
9606.ENSP00000335062	9606.ENSP00000354782	Q15116	P20963	PDCD1_HUMAN	CD3Z_HUMAN	human	interacts
9606.ENSP00000335062	9606.ENSP00000378786	Q15116	P01903	PDCD1_HUMAN	DRA_HUMAN	human	interacts
9606.ENSP00000363591	9606.ENSP00000398495	Q16611	Q9NR28	BAK_HUMAN	DBLOH_HUMAN	human	interacts
9606.ENSP00000363591	9606.ENSP00000365230	Q16611	Q07817	BAK_HUMAN	B2CL1_HUMAN	human	interacts
9606.ENSP00000363591	9606.ENSP00000381185	Q16611	P10415	BAK_HUMAN	BCL2_HUMAN	human	interacts
9606.ENSP00000363591	9606.ENSP00000378487	Q16611	P21796	BAK_HUMAN	VDAC1_HUMAN	human	interacts
9606.ENSP00000363591	9606.ENSP00000453562	Q16611	Q9HD36	BAK_HUMAN	B2L10_HUMAN	human	interacts
9606.ENSP00000363591	9606.ENSP00000448165	Q16611	Q9UJ67	BAK_HUMAN	APAF_HUMAN	human	interacts
9606.ENSP00000281589	9606.ENSP00000425561	Q9H361	P06730	PABP3_HUMAN	IF4E_HUMAN	human	interacts
9606.ENSP00000442424	9606.ENSP00000481633	Q9GZX6	Q8IZI9	IL22_HUMAN	IFNL3_HUMAN	human	interacts
9606.ENSP00000442424	9606.ENSP00000454623	Q9GZX6	P20702	IL22_HUMAN	ITAX_HUMAN	human	interacts
9606.ENSP00000248114	9606.ENSP00000261070	P55789	Q14061	ALR_HUMAN	COX17_HUMAN	human	interacts
9606.ENSP00000248114	9606.ENSP00000295767	P55789	Q8N4Q1	ALR_HUMAN	MIA40_HUMAN	human	interacts
9606.ENSP00000248114	9606.ENSP00000257245	P55789	P62072	ALR_HUMAN	TIM10_HUMAN	human	interacts
9606.ENSP00000248114	9606.ENSP00000379364	P55789	Q9H8S9	ALR_HUMAN	MOB1A_HUMAN	human	interacts
9606.ENSP00000248114	9606.ENSP00000378588	P55789	Q9Y5J7	ALR_HUMAN	TIM9_HUMAN	human	interacts
9606.ENSP00000248114	9606.ENSP00000350512	P55789	Q92905	ALR_HUMAN	CSN5_HUMAN	human	interacts
9606.ENSP00000248114	9606.ENSP00000324729	P55789	Q9H4B6	ALR_HUMAN	SAV1_HUMAN	human	interacts
9606.ENSP00000274400	9606.ENSP00000300651	Q13888	Q15648	TF2H2_HUMAN		human	interacts
9606.ENSP00000274400	9606.ENSP00000370625	Q13888	P30876	TF2H2_HUMAN	RPB2_HUMAN	human	interacts
9606.ENSP00000274400	9606.ENSP00000348168	Q13888	P29084	TF2H2_HUMAN	T2EB_HUMAN	human	interacts
9606.ENSP00000274400	9606.ENSP00000362068	Q13888	Q7Z7C8	TF2H2_HUMAN	TAF8_HUMAN	human	interacts
9606.ENSP00000274400	9606.ENSP00000350708	Q13888	P54727	TF2H2_HUMAN	RD23B_HUMAN	human	interacts
9606.ENSP00000274400	9606.ENSP00000399982	Q13888	P49848	TF2H2_HUMAN	TAF6_HUMAN	human	interacts
9606.ENSP00000274400	9606.ENSP00000385725	Q13888	P61218	TF2H2_HUMAN	RPAB2_HUMAN	human	interacts
9606.ENSP00000274400	9606.ENSP00000324124	Q13888	P62875	TF2H2_HUMAN	RPAB5_HUMAN	human	interacts
9606.ENSP00000274400	9606.ENSP00000461879	Q13888	P24928	TF2H2_HUMAN	RPB1_HUMAN	human	interacts
9606.ENSP00000274400	9606.ENSP00000292614	Q13888	P52435	TF2H2_HUMAN	RPB11_HUMAN	human	interacts
9606.ENSP00000274400	9606.ENSP00000406549	Q13888	Q70Q87	TF2H2_HUMAN	TAF1_HUMAN	human	interacts
9606.ENSP00000274400	9606.ENSP00000333277	Q13888	Q71DI3	TF2H2_HUMAN	H32_HUMAN	human	interacts
9606.ENSP00000274400	9606.ENSP00000359531	Q13888	Q00403	TF2H2_HUMAN	TF2B_HUMAN	human	interacts
9606.ENSP00000274400	9606.ENSP00000476136	Q13888	P06899	TF2H2_HUMAN	H2B1J_HUMAN	human	interacts
9606.ENSP00000274400	9606.ENSP00000452454	Q13888	P52655	TF2H2_HUMAN	TF2AA_HUMAN	human	interacts
9606.ENSP00000274400	9606.ENSP00000301788	Q13888	P62487	TF2H2_HUMAN	RPB7_HUMAN	human	interacts
9606.ENSP00000274400	9606.ENSP00000296417	Q13888	P0C0S5	TF2H2_HUMAN	H2AZ_HUMAN	human	interacts
9606.ENSP00000274400	9606.ENSP00000354633	Q13888	Q15544	TF2H2_HUMAN	TAF11_HUMAN	human	interacts
9606.ENSP00000274400	9606.ENSP00000377969	Q13888	P35269	TF2H2_HUMAN	T2FA_HUMAN	human	interacts
9606.ENSP00000274400	9606.ENSP00000285021	Q13888	Q01831	TF2H2_HUMAN	XPC_HUMAN	human	interacts
9606.ENSP00000274400	9606.ENSP00000358854	Q13888	Q15542	TF2H2_HUMAN	TAF5_HUMAN	human	interacts
9606.ENSP00000274400	9606.ENSP00000379372	Q13888	P52657	TF2H2_HUMAN	T2AG_HUMAN	human	interacts
9606.ENSP00000274400	9606.ENSP00000362361	Q13888	P50750	TF2H2_HUMAN	CDK9_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000370698	P09919	P40189	CSF3_HUMAN	IL6RB_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000295897	P09919	Q8IUK7	CSF3_HUMAN	ALBU_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000474412	P09919	P13501	CSF3_HUMAN	CCL5_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000226279	P09919	P28907	CSF3_HUMAN	CD38_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000272317	P09919	Q9UPK7	CSF3_HUMAN	RS27A_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000271308	P09919	P28066	CSF3_HUMAN	PSA5_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000270139	P09919	P17181	CSF3_HUMAN	INAR1_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000296871	P09919	P04141	CSF3_HUMAN	CSF2_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000379140	P09919	Q9H554	CSF3_HUMAN	SDF1_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000396937	P09919	Q9UNM6	CSF3_HUMAN	PSD13_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000306512	P09919	Q9UCS0	CSF3_HUMAN	IL8_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000348442	P09919	O00232	CSF3_HUMAN	PSD12_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000327513	P09919	P09603	CSF3_HUMAN	CSF1_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000343957	P09919	P48551	CSF3_HUMAN	INAR2_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000275493	P09919	Q9H2C9	CSF3_HUMAN	EGFR_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000369581	P09919	P01574	CSF3_HUMAN	IFNB_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000306157	P09919	Q6SV45	CSF3_HUMAN	IL7RA_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000286301	P09919	P07333	CSF3_HUMAN	CSF1R_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000361004	P09919	Q14627	CSF3_HUMAN	I13R2_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000362334	P09919	P49721	CSF3_HUMAN	PSB2_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000262193	P09919	P20618	CSF3_HUMAN	PSB1_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000338010	P09919	Q9HBE5	CSF3_HUMAN	IL21R_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000290200	P09919	Q08334	CSF3_HUMAN	I10R2_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000379111	P09919	Q9H185	CSF3_HUMAN	IL4RA_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000363318	P09919	P31785	CSF3_HUMAN	IL2RG_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000321345	P09919	Q8IW84	CSF3_HUMAN	IL23R_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000432511	P09919	P52333	CSF3_HUMAN	JAK3_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000264832	P09919	P05362	CSF3_HUMAN	ICAM1_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000226730	P09919	P60568	CSF3_HUMAN	IL2_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000359910	P09919	O14818	CSF3_HUMAN	PSA7_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000391211	P09919	P35998	CSF3_HUMAN	PRS7_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000309474	P09919	Q99460	CSF3_HUMAN	PSMD1_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000360730	P09919	P78552	CSF3_HUMAN	I13R1_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000380432	P09919	P01308	CSF3_HUMAN	INS_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000371067	P09919	O60674	CSF3_HUMAN	JAK2_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000354394	P09919	P42224	CSF3_HUMAN	STAT1_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000328133	P09919	Q6UXL0	CSF3_HUMAN	I20RB_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000481029	P09919	P17980	CSF3_HUMAN	PRS6A_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000261712	P09919	O00231	CSF3_HUMAN	PSD11_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000357470	P09919	P08887	CSF3_HUMAN	IL6RA_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000398698	P09919	P01375	CSF3_HUMAN	TNFA_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000385675	P09919	P05231	CSF3_HUMAN		human	interacts
9606.ENSP00000225474	9606.ENSP00000264657	P09919	P40763	CSF3_HUMAN		human	interacts
9606.ENSP00000225474	9606.ENSP00000270586	P09919	P28072	CSF3_HUMAN	PSB6_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000261799	P09919	P09619	CSF3_HUMAN	PGFRB_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000355370	P09919	P26441	CSF3_HUMAN	CNTF_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000369554	P09919	P01563	CSF3_HUMAN	IFNA2_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000414359	P09919	P25786	CSF3_HUMAN	PSA1_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000270800	P09919	Q8N6P7	CSF3_HUMAN	I22R1_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000296545	P09919	P40933	CSF3_HUMAN	IL15_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000362195	P09919	Q99062	CSF3_HUMAN	CSF3R_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000290541	P09919	P28070	CSF3_HUMAN	PSB4_HUMAN	human	interacts
9606.ENSP00000225474	9606.ENSP00000418695	P09919	Q15008	CSF3_HUMAN	PSMD6_HUMAN	human	interacts
9606.ENSP00000273550	9606.ENSP00000367263	P02794	Q09666	FRIH_HUMAN	AHNK_HUMAN	human	interacts
9606.ENSP00000273550	9606.ENSP00000366525	P02794	P02792	FRIH_HUMAN	FRIL_HUMAN	human	interacts
9606.ENSP00000273550	9606.ENSP00000295897	P02794	Q8IUK7	FRIH_HUMAN	ALBU_HUMAN	human	interacts
9606.ENSP00000273550	9606.ENSP00000443631	P02794	Q01970	FRIH_HUMAN	PLCB3_HUMAN	human	interacts
9606.ENSP00000273550	9606.ENSP00000305556	P02794	Q15365	FRIH_HUMAN	PCBP1_HUMAN	human	interacts
9606.ENSP00000273550	9606.ENSP00000385751	P02794	Q7KZI7	FRIH_HUMAN	MARK2_HUMAN	human	interacts
9606.ENSP00000273550	9606.ENSP00000366604	P02794	Q969H7	FRIH_HUMAN	SF01_HUMAN	human	interacts
9606.ENSP00000273550	9606.ENSP00000376197	P02794	P02786	FRIH_HUMAN	TFR1_HUMAN	human	interacts
9606.ENSP00000419243	9606.ENSP00000499199	Q16595	Q96I15	FRDA_HUMAN	SCLY_HUMAN	human	interacts
9606.ENSP00000419243	9606.ENSP00000477572	Q16595	P30519	FRDA_HUMAN	HMOX2_HUMAN	human	interacts
9606.ENSP00000419243	9606.ENSP00000443900	Q16595	Q9HD34	FRDA_HUMAN	LYRM4_HUMAN	human	interacts
9606.ENSP00000419243	9606.ENSP00000458770	Q16595	O14561	FRDA_HUMAN	ACPM_HUMAN	human	interacts
9606.ENSP00000295746	9606.ENSP00000300093	Q8TCG1	P53350	CIP2A_HUMAN	PLK1_HUMAN	human	interacts
9606.ENSP00000295746	9606.ENSP00000478887	Q8TCG1	P01106	CIP2A_HUMAN	MYC_HUMAN	human	interacts
9606.ENSP00000238789		Q9ULI0		ATD2B_HUMAN		human	interacts
9606.ENSP00000281182	9606.ENSP00000325136	Q9UKU7	P55084	ACAD8_HUMAN	ECHB_HUMAN	human	interacts
9606.ENSP00000281182	9606.ENSP00000381785	Q9UKU7	Q6YN16	ACAD8_HUMAN	HSDL2_HUMAN	human	interacts
9606.ENSP00000281182	9606.ENSP00000285093	Q9UKU7	P42765	ACAD8_HUMAN	THIM_HUMAN	human	interacts
9606.ENSP00000281182	9606.ENSP00000369461	Q9UKU7	Q9UN55	ACAD8_HUMAN	ECI2_HUMAN	human	interacts
9606.ENSP00000281182	9606.ENSP00000370023	Q9UKU7	P40939	ACAD8_HUMAN	ECHA_HUMAN	human	interacts
9606.ENSP00000281182	9606.ENSP00000346173	Q9UKU7	P38117	ACAD8_HUMAN	ETFB_HUMAN	human	interacts
9606.ENSP00000281182	9606.ENSP00000357873	Q9UKU7	P45954	ACAD8_HUMAN	ACDSB_HUMAN	human	interacts
9606.ENSP00000281182	9606.ENSP00000357535	Q9UKU7	P30084	ACAD8_HUMAN	ECHM_HUMAN	human	interacts
9606.ENSP00000349208	9606.ENSP00000406052	Q8TC59	Q8NAT2	PIWL2_HUMAN	TDRD5_HUMAN	human	interacts
9606.ENSP00000349208	9606.ENSP00000437256	Q8TC59	Q9UPY3	PIWL2_HUMAN	DICER_HUMAN	human	interacts
